,input_date,daily_dist_mrv,daily_voyage_time_mrv,daily_speed_mrv,P_e,num
929,2024-05-29 04:00:00+00:00,377.9,24.0,15.75,10718.4825,2
930,2024-05-30 04:00:00+00:00,384.1,24.0,16.0,10781.1,2
931,2024-06-04 05:00:00+00:00,362.0,25.0,14.48,9052.3125,2
932,2024-06-05 05:00:00+00:00,323.6,24.0,13.48,7742.79,2
933,2024-06-06 06:00:00+00:00,299.2,25.0,11.97,7137.0337500000005,2
934,2024-06-07 06:00:00+00:00,313.1,24.0,13.05,6870.228749999999,2
935,2024-06-08 06:00:00+00:00,314.9,24.0,13.12,6637.455,2
936,2024-06-09 06:00:00+00:00,306.8,24.0,12.78,6857.977499999999,2
937,2024-06-20 07:00:00+00:00,338.6,24.0,14.11,9614.508749999999,2
938,2024-06-21 07:00:00+00:00,353.4,24.0,14.73,9229.275,2
939,2024-06-22 07:00:00+00:00,352.6,24.0,14.69,8807.2875,2
940,2024-06-24 06:00:00+00:00,378.2,24.0,15.76,7218.708750000001,2
941,2024-06-26 05:00:00+00:00,295.8,24.0,12.33,5764.893749999999,2
942,2024-07-04 04:00:00+00:00,369.9,24.0,15.41,8544.56625,2
943,2024-07-05 04:00:00+00:00,369.9,24.0,15.41,8145.719999999999,2
944,2024-07-06 04:00:00+00:00,361.1,24.0,15.05,6344.786250000001,2
945,2024-07-07 04:00:00+00:00,357.5,24.0,14.9,5796.2025,2
946,2024-07-08 04:00:00+00:00,373.0,24.0,15.54,6863.422500000001,2
947,2024-07-09 04:00:00+00:00,317.7,24.0,13.24,5012.1224999999995,2
948,2024-07-18 04:00:00+00:00,322.7,24.0,13.45,8931.16125,2
949,2024-07-21 04:00:00+00:00,418.4,24.0,17.43,13875.221249999999,2
950,2024-07-22 04:00:00+00:00,364.1,24.0,15.17,12008.9475,2
951,2024-07-23 04:00:00+00:00,367.3,24.0,15.3,12134.182499999999,2
952,2024-07-26 04:00:00+00:00,333.9,25.0,13.36,7277.242499999999,2
953,2024-07-27 05:00:00+00:00,307.3,24.0,12.8,7164.258749999999,2
954,2024-07-28 06:00:00+00:00,308.2,25.0,12.33,7783.6275,2
955,2024-07-29 06:00:00+00:00,262.2,24.0,10.93,7382.05875,2
956,2024-07-30 06:00:00+00:00,298.5,24.0,12.44,8405.718749999998,2
957,2024-07-31 06:30:00+00:00,333.2,24.5,13.6,10036.49625,2
958,2024-08-10 07:00:00+00:00,396.6,24.0,16.53,11871.46125,2
959,2024-08-11 07:00:00+00:00,410.2,24.0,17.09,10996.177499999998,2
960,2024-08-13 06:00:00+00:00,407.1,24.0,16.96,10921.308749999998,2
961,2024-08-15 05:00:00+00:00,342.6,24.0,14.28,9373.567500000001,2
962,2024-08-17 04:00:00+00:00,400.7,24.0,16.7,11661.82875,2
963,2024-08-18 04:00:00+00:00,403.2,24.0,16.8,10762.0425,2
964,2024-08-19 04:00:00+00:00,392.4,24.0,16.35,8371.6875,2
965,2024-08-20 04:00:00+00:00,355.8,24.0,14.83,7986.453750000001,2
966,2024-08-25 04:00:00+00:00,363.2,24.0,15.13,6027.615,2
967,2024-08-26 04:00:00+00:00,321.0,24.0,13.38,4686.7837500000005,2
968,2024-09-06 04:00:00+00:00,273.5,24.0,11.4,5303.43,2
969,2024-09-09 04:00:00+00:00,336.3,24.0,14.01,8754.198750000001,2
970,2024-09-10 04:00:00+00:00,392.1,24.0,16.34,13651.97625,2
971,2024-09-11 04:00:00+00:00,420.0,24.0,17.5,14156.999999999998,2
972,2024-09-14 05:00:00+00:00,329.8,25.0,13.19,7215.98625,2
973,2024-09-15 05:00:00+00:00,313.6,24.0,13.07,6887.925,2
974,2024-09-16 05:00:00+00:00,265.0,24.0,11.04,6938.29125,2
975,2024-09-17 06:00:00+00:00,295.8,25.0,11.83,8948.857499999998,2
976,2024-09-18 06:00:00+00:00,320.8,24.0,13.37,8720.1675,2
977,2024-09-19 06:00:00+00:00,375.4,24.0,15.64,10824.66,2
978,2024-09-30 07:00:00+00:00,341.6,24.0,14.23,7373.891250000001,2
979,2024-10-01 07:00:00+00:00,342.6,24.0,14.28,7007.715,2
980,2024-10-03 06:00:00+00:00,339.4,24.0,14.14,6645.6225,2
981,2024-10-05 05:00:00+00:00,315.3,24.0,13.14,6497.24625,2
982,2024-10-07 04:00:00+00:00,328.8,24.0,13.7,6834.83625,2
983,2024-10-08 04:00:00+00:00,327.8,24.0,13.66,6766.773749999999,2
984,2024-10-09 04:00:00+00:00,326.0,24.0,13.58,7166.98125,2
985,2024-10-10 04:00:00+00:00,307.0,24.0,12.79,6911.066249999999,2
986,2024-10-11 04:00:00+00:00,329.1,24.0,13.71,8268.2325,2
987,2024-10-14 04:00:00+00:00,355.6,24.0,14.82,9035.9775,2
988,2024-10-15 04:00:00+00:00,366.8,24.0,15.28,8594.932499999999,2
989,2024-10-26 04:00:00+00:00,353.1,24.0,14.71,7473.2625,2
990,2024-10-29 04:00:00+00:00,358.2,24.0,14.93,11557.012499999999,2
991,2024-10-30 04:00:00+00:00,382.4,24.0,15.93,11424.971249999999,2
992,2024-10-31 04:00:00+00:00,359.4,24.0,14.98,9592.72875,2
993,2024-11-03 05:00:00+00:00,365.9,25.0,14.64,9565.503749999998,2
994,2024-11-04 05:00:00+00:00,347.0,24.0,14.46,9413.043749999999,2
995,2024-11-05 06:00:00+00:00,364.8,25.0,14.59,9762.885,2
996,2024-11-06 06:00:00+00:00,355.4,24.0,14.81,8937.9675,2
997,2024-11-07 06:00:00+00:00,368.8,24.0,15.37,9403.515000000001,2
998,2024-11-17 07:00:00+00:00,365.4,24.0,15.23,9664.875,2
999,2024-11-18 07:00:00+00:00,360.2,24.0,15.01,9475.661250000001,2
1000,2024-11-20 06:00:00+00:00,344.4,24.0,14.35,9569.5875,2
1001,2024-11-22 05:00:00+00:00,312.8,24.0,13.03,8268.2325,2
1002,2024-11-27 04:00:00+00:00,353.8,24.0,14.74,9595.45125,2
1003,2024-11-28 04:00:00+00:00,331.4,24.0,13.81,10314.19125,2
1004,2024-11-29 04:00:00+00:00,275.2,24.0,11.47,9142.155,2
1005,2024-11-30 04:00:00+00:00,338.4,24.0,14.1,9889.48125,2
1006,2021-01-06 06:00:00+00:00,505.0,24.0,21.04,17741.17125,3
1007,2021-01-07 06:00:00+00:00,493.0,24.0,20.54,17848.71,3
1008,2021-01-16 04:00:00+00:00,401.0,24.0,16.71,12143.71125,3
1009,2021-01-17 04:00:00+00:00,277.0,24.0,11.54,5168.666249999999,3
1010,2021-01-18 04:00:00+00:00,236.0,24.0,9.83,6086.14875,3
1011,2021-01-19 04:00:00+00:00,289.0,24.0,12.04,7116.615000000001,3
1012,2021-01-20 04:00:00+00:00,265.0,24.0,11.04,5585.20875,3
1013,2021-01-21 04:00:00+00:00,298.0,24.0,12.42,5255.786249999999,3
1014,2021-02-13 06:00:00+00:00,357.0,25.0,14.28,5960.91375,3
1015,2021-02-14 06:00:00+00:00,316.0,24.0,13.17,5779.8675,3
1016,2021-02-15 06:30:00+00:00,303.0,24.5,12.37,4609.192499999999,3
1017,2021-02-18 07:00:00+00:00,416.0,24.0,17.33,10604.1375,3
1018,2021-02-19 07:00:00+00:00,416.0,24.0,17.33,10454.4,3
1019,2021-03-02 06:00:00+00:00,426.0,24.0,17.75,11751.671249999998,3
1020,2021-03-03 06:00:00+00:00,412.0,24.0,17.17,11785.7025,3
1021,2021-03-04 06:00:00+00:00,405.0,24.0,16.88,11385.494999999999,3
1022,2021-03-11 04:00:00+00:00,412.0,24.0,17.17,11181.307499999999,3
1023,2021-03-12 04:00:00+00:00,406.0,24.0,16.92,11283.401249999999,3
1024,2021-03-13 04:00:00+00:00,414.0,24.0,17.25,11189.475,3
1025,2021-03-14 04:00:00+00:00,409.0,24.0,17.04,11422.248749999999,3
1026,2021-03-15 04:00:00+00:00,427.0,24.0,17.79,10911.779999999999,3
1027,2021-03-26 04:00:00+00:00,356.0,24.0,14.83,7097.5575,3
1028,2021-03-31 05:00:00+00:00,464.0,24.0,19.33,15299.08875,3
1029,2021-04-01 06:00:00+00:00,459.0,25.0,18.36,12941.40375,3
1030,2021-04-02 07:00:00+00:00,429.0,25.0,17.16,13371.558749999998,3
1031,2021-04-03 07:00:00+00:00,431.0,24.0,17.96,12930.513749999998,3
1032,2021-04-04 07:00:00+00:00,405.0,24.0,16.88,9900.371249999998,3
1033,2021-04-13 06:00:00+00:00,490.0,24.0,20.42,15827.25375,3
1034,2021-04-14 06:00:00+00:00,473.0,24.0,19.71,16709.343749999996,3
1035,2021-04-16 05:00:00+00:00,485.0,24.0,20.21,16129.451249999998,3
1036,2021-04-19 04:00:00+00:00,444.0,24.0,18.5,12273.029999999999,3
1037,2021-04-20 04:00:00+00:00,452.0,24.0,18.83,11648.216250000001,3
1038,2021-04-21 04:00:00+00:00,443.0,24.0,18.46,13323.914999999997,3
1039,2021-04-22 04:00:00+00:00,405.0,24.0,16.88,11169.05625,3
1040,2021-04-23 04:00:00+00:00,386.0,24.0,16.08,9231.997500000001,3
1041,2021-05-06 04:00:00+00:00,497.0,24.0,20.71,18738.9675,3
1042,2021-05-07 04:00:00+00:00,345.0,24.0,14.38,6985.935,3
1043,2021-05-13 05:30:00+00:00,468.0,25.5,18.35,14423.805,3
1044,2021-05-14 05:30:00+00:00,327.0,24.0,13.63,6528.555,3
1045,2021-05-15 06:30:00+00:00,325.0,25.0,13.0,6629.2875,3
1046,2021-05-18 07:00:00+00:00,479.0,24.5,19.55,19139.175,3
1047,2021-05-19 07:00:00+00:00,399.0,24.0,16.63,11152.72125,3
1048,2021-05-20 07:00:00+00:00,380.0,24.0,15.83,8462.891249999999,3
1049,2021-05-29 06:30:00+00:00,514.0,24.0,21.42,18843.78375,3
1050,2021-05-31 05:30:00+00:00,517.0,24.0,21.54,18940.4325,3
1051,2021-06-06 04:00:00+00:00,509.0,24.0,21.21,16065.4725,3
1052,2021-06-07 04:00:00+00:00,494.0,24.0,20.58,16315.942500000001,3
1053,2021-06-08 04:00:00+00:00,477.0,24.0,19.88,15533.223749999997,3
1054,2021-06-21 04:00:00+00:00,422.0,24.0,17.58,12816.168749999999,3
1055,2021-06-22 04:00:00+00:00,418.0,24.0,17.42,14058.989999999998,3
1056,2021-06-23 04:00:00+00:00,383.0,24.0,15.96,9859.533749999999,3
1057,2021-06-27 05:00:00+00:00,510.0,25.0,20.4,18228.49875,3
1058,2021-06-28 05:00:00+00:00,432.0,24.0,18.0,17795.621249999997,3
1059,2021-06-29 06:00:00+00:00,492.0,25.0,19.68,19651.005,3
1060,2021-06-30 06:00:00+00:00,475.0,24.0,19.79,16961.175,3
1061,2021-07-01 07:00:00+00:00,484.0,25.0,19.36,18368.7075,3
1062,2021-07-11 06:30:00+00:00,500.0,24.0,20.83,18395.9325,3
1063,2021-07-12 06:30:00+00:00,505.0,24.0,21.04,16748.82,3
1064,2021-07-14 05:00:00+00:00,461.0,24.0,19.21,16560.967500000002,3
1065,2021-07-19 04:00:00+00:00,506.0,24.0,21.08,17972.583749999998,3
1066,2021-07-20 04:00:00+00:00,526.0,24.0,21.92,17954.887499999997,3
1067,2021-07-21 04:00:00+00:00,511.0,24.0,21.29,18593.31375,3
1068,2021-08-08 04:00:00+00:00,326.0,24.0,13.58,6577.5599999999995,3
1069,2021-08-09 04:00:00+00:00,306.0,24.0,12.75,7149.285000000001,3
1070,2021-08-10 04:00:00+00:00,294.0,24.0,12.25,6580.282499999999,3
1071,2021-08-11 04:00:00+00:00,306.0,24.0,12.75,6640.1775,3
1072,2021-08-16 05:00:00+00:00,445.0,25.0,17.8,13982.76,3
1073,2021-08-17 05:00:00+00:00,399.0,24.0,16.63,12048.423749999998,3
1074,2021-08-18 06:00:00+00:00,414.0,25.0,16.56,11676.802499999998,3
1075,2021-08-19 06:00:00+00:00,379.0,24.0,15.79,10892.722500000002,3
1076,2021-08-20 07:00:00+00:00,382.0,25.0,15.28,10726.65,3
1077,2021-08-27 06:30:00+00:00,492.0,24.0,20.5,16987.03875,3
1078,2021-08-30 05:00:00+00:00,453.0,24.0,18.88,13266.7425,3
1079,2021-09-03 04:00:00+00:00,413.0,24.0,17.21,10251.57375,3
1080,2021-09-04 04:00:00+00:00,366.0,24.0,15.25,8192.0025,3
1081,2021-09-05 04:00:00+00:00,391.0,24.0,16.29,8193.363749999999,3
1082,2021-09-06 04:00:00+00:00,366.0,24.0,15.25,7971.48,3
1083,2021-09-08 04:00:00+00:00,340.0,24.0,14.17,6516.303749999999,3
1084,2021-09-23 04:00:00+00:00,418.0,24.0,17.42,13039.41375,3
1085,2021-09-24 04:00:00+00:00,410.3,24.0,17.1,12537.1125,3
1086,2021-09-25 04:00:00+00:00,352.0,24.0,14.67,7594.41375,3
1087,2021-09-30 05:00:00+00:00,433.6,25.0,17.34,13344.333749999998,3
1088,2021-10-01 06:00:00+00:00,361.0,25.0,14.44,7150.64625,3
1089,2021-10-02 06:00:00+00:00,307.7,24.0,12.82,6671.486250000001,3
1090,2021-10-05 06:30:00+00:00,399.0,24.0,16.63,11768.00625,3
1091,2021-10-06 07:00:00+00:00,480.0,24.5,19.59,18319.7025,3
1092,2021-10-20 06:30:00+00:00,475.5,24.0,19.81,16458.873750000002,3
1093,2021-10-21 06:30:00+00:00,469.5,24.0,19.56,14954.6925,3
1094,2021-10-29 04:00:00+00:00,501.0,24.0,20.88,17193.94875,3
1095,2021-10-30 04:00:00+00:00,463.0,24.0,19.29,14879.823749999998,3
1096,2021-10-31 04:00:00+00:00,335.0,24.0,13.96,7612.11,3
1097,2021-11-01 04:00:00+00:00,342.0,24.0,14.25,9014.197499999998,3
1098,2021-11-02 04:00:00+00:00,334.0,24.0,13.92,8780.0625,3
1099,2021-11-15 04:00:00+00:00,400.5,24.0,16.69,10945.811249999999,3
1100,2021-11-16 04:00:00+00:00,326.0,24.0,13.58,6116.09625,3
1101,2021-11-17 04:00:00+00:00,348.5,24.0,14.52,6072.53625,3
1102,2021-11-28 05:30:00+00:00,345.5,25.5,13.55,6981.85125,3
1103,2021-11-29 05:30:00+00:00,335.5,24.0,13.98,7612.11,3
1104,2021-11-30 06:30:00+00:00,373.0,25.0,14.92,8236.92375,3
1105,2021-12-02 06:30:00+00:00,459.0,24.0,19.13,14564.013750000002,3
1106,2021-12-03 07:00:00+00:00,428.5,24.5,17.49,12915.539999999997,3
1107,2021-12-17 07:00:00+00:00,507.5,24.5,20.71,19060.2225,3
1108,2021-12-18 08:00:00+00:00,527.0,25.0,21.08,19524.40875,3
1109,2021-12-19 09:00:00+00:00,525.0,25.0,21.0,19449.539999999997,3
1110,2021-12-20 09:00:00+00:00,472.0,24.0,19.67,17238.870000000003,3
1111,2021-12-24 10:00:00+00:00,386.0,24.0,16.08,12391.458749999998,3
1112,2021-12-25 10:00:00+00:00,443.0,24.0,18.46,13812.603750000002,3
1113,2021-12-26 11:00:00+00:00,458.0,25.0,18.32,14585.793749999997,3
1114,2021-12-27 11:00:00+00:00,313.0,24.0,13.04,7522.2675,3
1115,2021-12-28 11:00:00+00:00,301.0,24.0,12.54,7026.772500000001,3
1116,2021-12-31 12:00:00+00:00,354.0,25.0,14.16,6253.582499999999,3
1117,2022-01-01 12:00:00+00:00,325.0,24.0,13.54,6926.04,3
1118,2022-01-10 11:00:00+00:00,275.0,24.0,11.46,7426.9800000000005,3
1119,2022-01-11 11:00:00+00:00,341.0,24.0,14.21,8415.247500000001,3
1120,2022-01-12 11:00:00+00:00,342.0,24.0,14.25,7846.244999999999,3
1121,2022-01-13 11:00:00+00:00,316.0,24.0,13.17,7682.894999999999,3
1122,2022-01-14 11:00:00+00:00,345.0,24.0,14.38,8792.31375,3
1123,2022-01-15 11:00:00+00:00,340.0,24.0,14.17,7040.385,3
1124,2022-01-16 11:00:00+00:00,331.0,24.0,13.79,6970.961249999999,3
1125,2022-01-17 11:00:00+00:00,351.0,24.0,14.63,9071.369999999999,3
1126,2022-01-24 09:00:00+00:00,458.7,24.0,19.11,20225.4525,3
1127,2022-01-25 09:00:00+00:00,471.5,24.0,19.65,20455.50375,3
1128,2022-01-27 08:00:00+00:00,384.9,24.0,16.04,11196.28125,3
1129,2022-01-28 08:00:00+00:00,363.2,24.0,15.13,9845.92125,3
1130,2022-02-06 06:30:00+00:00,501.6,24.0,20.9,18732.16125,3
1131,2022-02-07 08:00:00+00:00,529.4,25.5,20.76,21314.4525,3
1132,2022-02-08 08:00:00+00:00,499.0,24.0,20.79,22236.01875,3
1133,2022-02-09 09:00:00+00:00,503.6,25.0,20.14,18662.7375,3
1134,2022-02-11 10:00:00+00:00,427.6,25.0,17.1,13963.7025,3
1135,2022-02-13 10:00:00+00:00,393.0,24.0,16.38,15147.989999999998,3
1136,2022-02-14 10:00:00+00:00,490.4,24.0,20.43,20254.038749999996,3
1137,2022-02-15 11:00:00+00:00,500.3,25.0,20.01,20647.44,3
1138,2022-02-23 12:00:00+00:00,343.1,24.0,14.3,10269.269999999999,3
1139,2022-03-05 11:00:00+00:00,437.5,24.0,18.23,16548.71625,3
1140,2022-03-06 11:00:00+00:00,433.8,24.0,18.08,16894.47375,3
1141,2022-03-07 11:00:00+00:00,446.2,24.0,18.59,16562.32875,3
1142,2022-03-08 11:00:00+00:00,460.5,24.0,19.19,17119.079999999998,3
1143,2022-03-09 11:00:00+00:00,443.9,24.0,18.5,17878.6575,3
1144,2022-03-11 10:00:00+00:00,412.5,24.0,17.19,13846.635,3
1145,2022-03-13 10:00:00+00:00,419.0,24.0,17.46,15492.386249999998,3
1146,2022-03-15 09:00:00+00:00,460.5,24.0,19.19,18277.50375,3
1147,2022-03-16 09:00:00+00:00,451.2,24.0,18.8,18749.857500000002,3
1148,2022-03-17 09:00:00+00:00,447.7,24.0,18.65,18960.85125,3
1149,2022-03-19 08:00:00+00:00,436.8,24.0,18.2,18933.62625,3
1150,2022-04-01 08:00:00+00:00,499.2,24.0,20.8,17460.753750000003,3
1151,2022-04-04 06:00:00+00:00,487.7,24.0,20.32,17071.436250000002,3
1152,2022-04-07 04:00:00+00:00,473.1,24.0,19.71,15244.63875,3
1153,2022-04-08 04:00:00+00:00,472.4,24.0,19.68,17790.17625,3
1154,2022-04-09 04:00:00+00:00,473.8,24.0,19.74,19335.194999999996,3
1155,2022-04-10 04:00:00+00:00,412.9,24.0,17.2,12298.893750000001,3
1156,2022-04-11 04:00:00+00:00,425.5,24.0,17.73,9750.63375,3
1157,2022-05-28 03:00:00+00:00,370.9,24.0,15.45,9810.52875,3
1158,2022-05-29 03:00:00+00:00,384.8,25.0,15.39,10040.58,3
1159,2022-05-30 04:00:00+00:00,342.4,24.0,14.27,8686.13625,3
1160,2022-06-04 04:00:00+00:00,471.6,24.0,19.65,19759.905,3
1161,2022-06-09 04:00:00+00:00,494.3,25.0,19.77,17581.905000000002,3
1162,2022-06-10 06:00:00+00:00,458.0,25.0,18.32,17847.34875,3
1163,2022-06-11 07:00:00+00:00,445.0,25.0,17.8,17912.68875,3
1164,2022-06-12 07:00:00+00:00,446.0,24.0,18.58,17019.708749999998,3
1165,2022-06-13 08:00:00+00:00,441.2,25.0,17.65,18587.868749999998,3
1166,2022-06-14 08:00:00+00:00,410.1,24.0,17.09,18210.802499999998,3
1167,2022-06-15 09:00:00+00:00,461.6,25.0,18.46,18093.735,3
1168,2022-06-16 09:00:00+00:00,445.4,24.0,18.56,16028.71875,3
1169,2022-06-17 10:00:00+00:00,460.5,25.0,18.42,16483.37625,3
1170,2022-06-18 10:00:00+00:00,434.7,24.0,18.11,16428.92625,3
1171,2022-06-21 10:00:00+00:00,464.6,24.0,19.36,17961.693750000002,3
1172,2022-06-24 10:00:00+00:00,324.1,24.0,13.5,6490.4400000000005,3
1173,2022-07-06 10:00:00+00:00,507.8,24.0,21.16,18021.58875,3
1174,2022-07-07 10:00:00+00:00,507.9,24.0,21.16,18229.86,3
1175,2022-07-10 10:00:00+00:00,385.8,24.0,16.08,9212.94,3
1176,2022-07-13 09:00:00+00:00,440.6,24.0,18.36,11520.258749999999,3
1177,2022-07-15 08:00:00+00:00,415.3,24.0,17.3,12832.503750000002,3
1178,2022-07-17 07:00:00+00:00,372.6,24.0,15.53,8608.545,3
1179,2022-07-19 06:00:00+00:00,363.5,24.0,15.15,6438.7125,3
1180,2022-07-21 05:00:00+00:00,340.9,24.0,14.2,6588.45,3
1181,2022-07-25 04:00:00+00:00,371.9,24.0,15.5,8042.264999999999,3
1182,2022-07-28 04:00:00+00:00,364.0,24.0,15.17,6946.45875,3
1183,2022-07-29 04:00:00+00:00,353.4,24.0,14.73,7134.31125,3
1184,2022-07-30 04:00:00+00:00,349.5,24.0,14.56,6844.365,3
1185,2022-08-12 04:00:00+00:00,340.0,24.0,14.17,7039.02375,3
1186,2022-08-13 04:00:00+00:00,344.8,24.0,14.37,7052.63625,3
1187,2022-08-15 04:00:00+00:00,330.4,24.0,13.77,6657.873750000001,3
1188,2022-08-17 03:00:00+00:00,335.1,24.0,13.96,7124.782499999999,3
1189,2022-08-18 03:00:00+00:00,324.9,24.0,13.54,6581.643749999999,3
1190,2022-08-19 03:00:00+00:00,322.4,24.0,13.43,7247.294999999999,3
1191,2022-08-20 03:00:00+00:00,331.8,24.0,13.83,7729.177500000001,3
1192,2022-08-21 03:00:00+00:00,322.9,24.0,13.45,6779.025,3
1193,2022-08-27 02:00:00+00:00,335.5,24.0,13.98,6892.008750000001,3
1194,2022-09-08 00:00:00+00:00,427.0,24.0,17.79,13800.352499999999,3
1195,2022-09-20 00:00:00+00:00,459.8,24.0,19.16,17268.817499999997,3
1196,2022-09-21 01:00:00+00:00,496.0,25.0,19.84,16932.588750000003,3
1197,2022-09-22 01:00:00+00:00,444.1,24.0,18.5,13594.80375,3
1198,2022-09-24 01:00:00+00:00,431.7,24.0,17.99,12267.585,3
1199,2022-09-25 02:00:00+00:00,451.0,25.0,18.04,13010.8275,3
1200,2022-09-26 02:00:00+00:00,427.0,24.0,17.79,12335.647500000001,3
1201,2022-09-27 02:00:00+00:00,419.7,24.0,17.49,11817.01125,3
1202,2022-09-28 02:00:00+00:00,425.6,24.0,17.73,12481.301249999999,3
1203,2022-09-29 03:00:00+00:00,430.0,25.0,17.2,13391.977499999999,3
1204,2022-10-06 04:00:00+00:00,327.4,25.0,13.1,6695.9887499999995,3
1205,2022-10-09 04:00:00+00:00,374.7,24.0,15.61,6173.268749999999,3
1206,2022-10-13 04:00:00+00:00,397.8,24.0,16.58,16487.460000000003,3
1207,2022-10-21 02:00:00+00:00,454.1,24.0,18.92,15403.904999999999,3
1208,2022-10-24 00:00:00+00:00,423.7,24.0,17.65,12388.73625,3
1209,2022-10-28 20:00:00+00:00,419.4,24.0,17.48,11397.74625,3
1210,2022-10-30 19:00:00+00:00,420.7,24.0,17.53,10952.6175,3
1211,2022-11-05 18:00:00+00:00,333.0,24.0,13.88,6829.391249999999,3
1212,2022-11-12 18:00:00+00:00,333.2,24.0,13.88,7171.065,3
1213,2022-11-13 18:00:00+00:00,327.8,24.0,13.66,6843.003750000001,3
1214,2022-11-15 17:00:00+00:00,334.2,24.0,13.93,7748.234999999999,3
1215,2022-11-18 17:00:00+00:00,346.9,24.0,14.45,6426.46125,3
1216,2022-11-22 17:00:00+00:00,412.1,24.0,17.17,11046.543749999999,3
1217,2022-11-23 18:00:00+00:00,430.0,25.0,17.2,12343.814999999999,3
1218,2022-11-24 18:00:00+00:00,393.9,24.0,16.41,11943.6075,3
1219,2022-11-25 18:00:00+00:00,415.2,24.0,17.3,12138.26625,3
1220,2022-11-29 19:00:00+00:00,480.0,24.0,20.0,17836.458749999998,3
1221,2022-11-30 20:00:00+00:00,501.7,25.0,20.07,18380.958749999998,3
1222,2022-12-01 20:00:00+00:00,466.0,24.0,19.42,16609.9725,3
1223,2022-12-02 21:00:00+00:00,427.6,25.0,17.1,13755.431250000001,3
1224,2022-12-03 21:00:00+00:00,410.3,24.0,17.1,11780.2575,3
1225,2022-12-04 22:00:00+00:00,405.1,25.0,16.2,11480.7825,3
1226,2022-12-05 22:00:00+00:00,377.6,24.0,15.73,11311.9875,3
1227,2022-12-06 23:00:00+00:00,413.2,25.0,16.53,11882.35125,3
1228,2022-12-08 00:00:00+00:00,416.8,25.0,16.67,12918.262499999999,3
1229,2022-12-09 00:00:00+00:00,373.6,24.0,15.57,10557.855,3
1230,2022-12-10 01:00:00+00:00,397.5,25.0,15.9,12479.94,3
1231,2022-12-11 02:00:00+00:00,404.0,25.0,16.16,11618.26875,3
1232,2022-12-12 02:00:00+00:00,381.6,24.0,15.9,10875.026249999999,3
1233,2022-12-13 03:00:00+00:00,395.3,25.0,15.81,11818.3725,3
1234,2022-12-14 03:00:00+00:00,383.2,24.0,15.97,10826.02125,3
1235,2022-12-15 04:00:00+00:00,406.4,25.0,16.26,10394.505,3
1236,2022-12-21 04:00:00+00:00,345.8,24.0,14.41,8521.425000000001,3
1237,2022-12-30 02:00:00+00:00,456.0,24.0,19.0,16510.60125,3
1238,2023-01-02 00:00:00+00:00,429.0,24.0,17.88,14235.9525,3
1239,2023-01-06 20:00:00+00:00,417.0,24.0,17.38,12383.291250000002,3
1240,2023-01-08 19:00:00+00:00,413.0,24.0,17.21,12077.010000000002,3
1241,2023-01-10 18:00:00+00:00,326.0,24.0,13.58,5974.52625,3
1242,2023-01-16 18:00:00+00:00,343.0,24.0,14.29,6410.126249999999,3
1243,2023-01-21 18:00:00+00:00,339.0,24.0,14.13,7131.588749999999,3
1244,2023-01-23 17:00:00+00:00,333.0,24.0,13.88,7484.1525,3
1245,2023-01-30 18:00:00+00:00,387.4,25.0,15.5,9773.775,3
1246,2023-01-31 18:00:00+00:00,371.0,24.0,15.46,8834.5125,3
1247,2023-02-01 18:00:00+00:00,390.0,24.0,16.25,9071.369999999999,3
1248,2023-02-02 18:00:00+00:00,349.0,24.0,14.54,7733.2612500000005,3
1249,2023-02-03 18:00:00+00:00,345.0,24.0,14.38,7934.72625,3
1250,2023-02-06 19:00:00+00:00,348.2,25.0,13.93,7748.234999999999,3
1251,2023-02-07 19:00:00+00:00,322.0,24.0,13.42,7714.20375,3
1252,2023-02-08 19:00:00+00:00,328.0,24.0,13.67,7511.377499999999,3
1253,2023-02-09 20:00:00+00:00,359.0,25.0,14.36,8084.463749999999,3
1254,2023-02-10 20:00:00+00:00,335.5,24.0,13.98,7222.7925000000005,3
1255,2023-02-11 21:00:00+00:00,347.5,25.0,13.9,8064.044999999999,3
1256,2023-02-12 21:00:00+00:00,340.0,24.0,14.17,7141.1175,3
1257,2023-02-13 22:00:00+00:00,349.0,25.0,13.96,7139.7562499999985,3
1258,2023-02-14 22:00:00+00:00,330.0,24.0,13.75,7089.389999999999,3
1259,2023-02-15 23:00:00+00:00,359.0,25.0,14.36,8304.98625,3
1260,2023-02-16 23:00:00+00:00,336.0,24.0,14.0,7064.8875,3
1261,2023-02-18 00:00:00+00:00,335.0,25.0,13.4,7267.713749999999,3
1262,2023-02-19 00:00:00+00:00,331.0,24.0,13.79,7292.21625,3
1263,2023-02-20 01:00:00+00:00,334.0,25.0,13.36,7447.39875,3
1264,2023-02-21 01:00:00+00:00,314.0,24.0,13.08,7608.02625,3
1265,2023-02-22 02:00:00+00:00,322.0,25.0,12.88,7688.34,3
1266,2023-02-23 02:00:00+00:00,336.0,24.0,14.0,7226.876249999999,3
1267,2023-02-24 03:00:00+00:00,346.0,25.0,13.84,7048.5525,3
1268,2023-02-25 03:00:00+00:00,335.0,24.0,13.96,6889.28625,3
1269,2023-02-26 03:00:00+00:00,352.0,24.0,14.67,7633.889999999999,3
1270,2023-02-27 04:00:00+00:00,352.0,25.0,14.08,7719.64875,3
1271,2023-03-25 04:00:00+00:00,375.1,24.0,15.63,11939.52375,3
