input_date,daily_dist_mrv,daily_voyage_time_mrv,daily_speed_mrv,daily_fuel_mrv,num
2022-03-06 04:00:00+00:00,409.5,24.0,17.06,96.51,8
2022-03-07 04:00:00+00:00,406.0,24.0,16.92,88.24,8
2022-03-08 04:00:00+00:00,396.0,24.0,16.5,77.17,8
2022-03-09 04:00:00+00:00,366.0,24.0,15.25,82.25,8
2022-03-10 04:00:00+00:00,383.0,24.0,15.96,79.92,8
2022-03-11 04:00:00+00:00,353.0,24.0,14.71,46.1,8
2022-03-12 03:00:00+00:00,325.0,23.0,14.13,43.8,8
2022-03-13 03:00:00+00:00,70.9,6.1,11.62,21.74,8
2022-03-14 03:00:00+00:00,93.0,6.4,14.53,17.04,8
2022-03-15 03:00:00+00:00,77.0,7.3,10.55,17.87,8
2022-03-16 03:00:00+00:00,95.0,6.0,15.83,25.34,8
2022-03-17 04:00:00+00:00,380.0,23.2,16.38,80.51,8
2022-03-18 04:00:00+00:00,39.3,3.4,11.56,12.29,8
2022-03-19 04:00:00+00:00,176.0,12.7,13.86,27.36,8
2022-03-20 04:00:00+00:00,270.3,20.1,13.45,42.5,8
2022-03-21 04:00:00+00:00,0.0,0.0,,7.76,8
2022-03-22 04:00:00+00:00,15.0,1.4,10.71,6.94,8
2022-03-23 04:00:00+00:00,51.7,4.3,12.02,12.64,8
2022-03-24 04:00:00+00:00,307.0,22.5,13.64,47.09,8
2022-03-25 04:00:00+00:00,302.0,23.5,12.85,47.17,8
2022-03-26 04:00:00+00:00,105.0,7.9,13.29,23.76,8
2022-03-27 04:00:00+00:00,0.0,0.0,,9.18,8
2022-03-28 04:00:00+00:00,0.0,0.0,,8.94,8
2022-03-29 04:00:00+00:00,0.0,0.0,,9.03,8
2022-03-30 04:00:00+00:00,0.0,0.0,,9.56,8
2022-03-31 04:00:00+00:00,0.0,0.0,,9.39,8
2022-04-01 04:00:00+00:00,0.0,0.0,,9.05,8
2022-04-02 04:00:00+00:00,0.0,0.0,,9.96,8
2022-04-03 04:00:00+00:00,86.0,7.2,11.94,26.42,8
2022-04-04 04:00:00+00:00,440.0,24.0,18.33,118.68,8
2022-04-05 04:00:00+00:00,452.0,24.0,18.83,119.19,8
2022-04-06 04:00:00+00:00,375.0,24.0,15.63,72.31,8
2022-04-07 04:00:00+00:00,184.0,14.0,13.14,28.45,8
2022-04-08 04:00:00+00:00,322.0,18.2,17.69,83.69,8
2022-04-09 05:00:00+00:00,420.0,23.5,17.87,103.24,8
2022-04-10 05:00:00+00:00,418.0,24.0,17.42,107.14,8
2022-04-11 05:00:00+00:00,418.0,24.0,17.42,112.7,8
2022-04-12 06:30:00+00:00,460.0,25.5,18.04,120.73,8
2022-04-13 06:30:00+00:00,416.0,23.2,17.93,122.84,8
2022-04-14 06:30:00+00:00,52.0,4.1,12.68,19.73,8
2022-04-15 06:30:00+00:00,0.0,0.0,,9.32,8
2022-04-16 06:30:00+00:00,303.0,18.6,16.29,78.15,8
2022-04-17 06:30:00+00:00,128.0,9.8,13.06,20.83,8
2022-04-18 07:00:00+00:00,140.0,10.0,14.0,27.92,8
2022-04-19 07:00:00+00:00,99.0,6.5,15.23,31.76,8
2022-04-20 07:00:00+00:00,11.0,1.0,11.0,11.74,8
2022-04-21 07:00:00+00:00,357.0,19.6,18.21,92.32,8
2022-04-22 07:00:00+00:00,444.0,24.0,18.5,113.16,8
2022-04-23 06:00:00+00:00,422.0,23.0,18.35,102.4,8
2022-04-24 06:00:00+00:00,429.0,24.0,17.88,103.59,8
2022-04-25 05:00:00+00:00,374.0,23.0,16.26,75.33,8
2022-04-26 05:00:00+00:00,365.0,24.0,15.21,75.37,8
2022-04-27 04:00:00+00:00,359.0,23.0,15.61,73.02,8
2022-04-28 04:00:00+00:00,17.0,1.3,13.08,12.08,8
2022-04-29 04:00:00+00:00,105.0,6.0,17.5,30.52,8
2022-04-30 04:00:00+00:00,436.0,24.0,18.17,98.55,8
2022-05-01 04:00:00+00:00,421.0,24.0,17.54,84.82,8
2022-05-02 04:00:00+00:00,409.0,24.0,17.04,75.71,8
2022-05-03 04:00:00+00:00,340.0,24.0,14.17,74.01,8
2022-05-04 04:00:00+00:00,394.0,24.0,16.42,77.72,8
2022-05-05 03:00:00+00:00,367.0,23.0,15.96,69.88,8
2022-05-06 03:00:00+00:00,225.0,16.0,14.06,33.75,8
2022-05-07 03:00:00+00:00,75.0,5.5,13.64,20.01,8
2022-05-08 03:00:00+00:00,70.0,5.3,13.21,20.74,8
2022-05-09 04:00:00+00:00,420.0,24.9,16.87,79.61,8
2022-05-10 04:00:00+00:00,0.0,0.0,,8.67,8
2022-05-11 04:00:00+00:00,47.0,4.1,11.46,14.2,8
2022-05-12 04:00:00+00:00,10.0,1.0,10.0,10.66,8
2022-05-13 04:00:00+00:00,319.0,24.0,13.29,53.01,8
2022-05-14 04:00:00+00:00,112.0,8.0,14.0,22.51,8
2022-05-15 04:00:00+00:00,62.0,4.9,12.65,21.16,8
2022-05-16 04:00:00+00:00,209.0,15.8,13.23,38.88,8
2022-05-17 04:00:00+00:00,323.0,24.0,13.46,53.18,8
2022-05-18 04:00:00+00:00,205.0,14.7,13.95,32.79,8
2022-05-19 04:00:00+00:00,0.0,0.0,,9.39,8
2022-05-20 04:00:00+00:00,0.0,0.0,,9.65,8
2022-05-21 04:00:00+00:00,56.0,5.1,10.98,18.94,8
2022-05-22 04:00:00+00:00,392.0,24.0,16.33,89.35,8
2022-05-25 04:00:00+00:00,277.0,21.5,12.88,59.75,8
2022-05-26 04:00:00+00:00,227.0,15.1,15.03,56.77,8
2022-05-27 04:00:00+00:00,408.0,24.0,17.0,100.69,8
2022-05-28 04:00:00+00:00,394.0,25.0,15.76,104.26,8
2022-05-29 05:00:00+00:00,360.0,24.0,15.0,100.98,8
2022-05-30 06:30:00+00:00,414.0,25.5,16.24,101.12,8
2022-05-31 06:30:00+00:00,379.0,24.0,15.79,86.08,8
2022-06-01 06:30:00+00:00,307.0,21.3,14.41,68.62,8
2022-06-02 06:30:00+00:00,3.0,0.9,3.33,9.76,8
2022-06-03 06:30:00+00:00,71.0,5.6,12.68,24.89,8
2022-06-04 06:30:00+00:00,259.0,20.5,12.63,49.35,8
2022-06-05 06:30:00+00:00,76.0,4.6,16.52,18.07,8
2022-06-06 06:30:00+00:00,87.0,8.9,9.78,20.21,8
2022-06-07 07:00:00+00:00,201.0,12.8,15.7,56.9,8
2022-06-08 07:00:00+00:00,55.0,3.9,14.1,20.54,8
2022-06-09 07:00:00+00:00,244.0,15.3,15.95,62.1,8
2022-06-10 07:00:00+00:00,408.0,24.0,17.0,78.72,8
2022-06-11 06:00:00+00:00,387.0,23.0,16.83,80.26,8
2022-06-12 06:00:00+00:00,416.0,24.0,17.33,87.19,8
2022-06-13 05:00:00+00:00,354.0,23.0,15.39,52.55,8
2022-06-14 05:00:00+00:00,357.0,24.0,14.88,65.98,8
2022-06-15 04:00:00+00:00,264.0,19.7,13.4,44.87,8
2022-06-16 04:00:00+00:00,279.0,18.1,15.41,54.01,8
2022-06-17 04:00:00+00:00,144.0,9.1,15.82,37.24,8
2022-06-18 04:00:00+00:00,400.0,24.0,16.67,83.56,8
2022-06-20 04:00:00+00:00,363.0,24.0,15.13,61.81,8
2022-06-21 04:00:00+00:00,372.0,24.0,15.5,64.22,8
2022-06-22 04:00:00+00:00,367.0,22.8,16.1,62.21,8
2022-06-23 03:00:00+00:00,345.0,23.0,15.0,53.43,8
2022-06-24 03:00:00+00:00,344.0,23.9,14.39,54.92,8
2022-06-25 03:00:00+00:00,107.0,8.9,12.02,20.47,8
2022-06-26 03:00:00+00:00,83.0,6.0,13.83,18.04,8
2022-06-27 03:00:00+00:00,96.0,6.8,14.12,29.45,8
2022-06-28 04:00:00+00:00,374.0,25.0,14.96,83.22,8
2022-06-29 04:00:00+00:00,36.0,3.8,9.47,12.78,8
2022-06-30 04:00:00+00:00,0.0,0.0,,11.62,8
2022-07-01 04:00:00+00:00,172.0,15.2,11.32,30.33,8
2022-07-02 04:00:00+00:00,272.0,23.0,11.83,45.96,8
2022-07-03 04:00:00+00:00,0.0,0.0,,12.12,8
2022-07-04 04:00:00+00:00,64.0,5.2,12.31,19.82,8
2022-07-05 04:00:00+00:00,304.0,23.3,13.05,66.52,8
2022-07-06 04:00:00+00:00,309.0,24.0,12.88,69.52,8
2022-07-07 04:00:00+00:00,155.0,13.6,11.4,33.28,8
2022-07-08 04:00:00+00:00,262.0,16.5,15.88,67.11,8
2022-07-09 04:00:00+00:00,534.0,24.0,22.25,117.26,8
2022-07-11 04:00:00+00:00,350.0,23.9,14.64,88.35,8
2022-07-12 04:00:00+00:00,59.0,6.1,9.67,22.56,8
2022-07-13 04:00:00+00:00,372.0,24.0,15.5,75.33,8
2022-07-14 05:00:00+00:00,382.0,25.0,15.28,82.06,8
2022-07-15 05:00:00+00:00,357.0,24.0,14.88,85.3,8
2022-07-16 05:00:00+00:00,355.0,23.5,15.11,99.45,8
2022-07-17 06:30:00+00:00,406.0,25.5,15.92,104.77,8
2022-07-18 06:30:00+00:00,360.0,24.0,15.0,95.86,8
2022-07-19 06:30:00+00:00,251.0,18.0,13.94,63.87,8
2022-07-20 06:30:00+00:00,0.0,0.0,,11.48,8
2022-07-21 06:30:00+00:00,82.0,5.5,14.91,31.18,8
2022-07-22 06:30:00+00:00,344.0,21.4,16.07,81.58,8
2022-07-23 06:30:00+00:00,78.0,7.6,10.26,21.64,8
2022-07-24 07:00:00+00:00,189.0,16.3,11.6,38.93,8
2022-07-25 07:00:00+00:00,0.0,0.0,,11.01,8
2022-07-26 07:00:00+00:00,313.0,22.2,14.1,63.64,8
2022-07-27 07:00:00+00:00,356.0,23.7,15.02,65.7,8
2022-07-28 06:00:00+00:00,349.0,23.0,15.17,72.84,8
2022-07-29 06:00:00+00:00,354.0,24.0,14.75,52.72,8
2022-07-30 06:00:00+00:00,366.0,24.0,15.25,62.7,8
2022-07-31 05:00:00+00:00,317.0,23.0,13.78,48.41,8
2022-08-01 04:00:00+00:00,342.0,23.0,14.87,57.02,8
2022-08-02 04:00:00+00:00,311.0,24.0,12.96,50.07,8
2022-08-03 04:00:00+00:00,58.0,5.8,10.0,17.86,8
2022-08-04 04:00:00+00:00,218.0,15.5,14.06,43.05,8
2022-08-05 04:00:00+00:00,379.0,24.0,15.79,68.56,8
2022-08-06 04:00:00+00:00,372.0,24.0,15.5,65.42,8
2022-08-07 04:00:00+00:00,376.0,24.0,15.67,64.7,8
2022-08-08 04:00:00+00:00,343.0,24.0,14.29,55.17,8
2022-08-09 04:00:00+00:00,368.0,24.0,15.33,59.03,8
2022-08-10 04:00:00+00:00,329.0,24.0,13.71,45.74,8
2022-08-11 04:00:00+00:00,290.0,21.2,13.68,48.83,8
2022-08-12 04:00:00+00:00,45.0,4.3,10.47,14.54,8
2022-08-13 04:00:00+00:00,0.1,0.1,1.0,9.65,8
2022-08-14 03:00:00+00:00,317.0,20.1,15.77,68.65,8
2022-08-15 03:00:00+00:00,139.0,10.1,13.76,29.45,8
2022-08-16 03:00:00+00:00,117.0,10.0,11.7,22.21,8
2022-08-17 03:00:00+00:00,181.0,13.3,13.61,36.93,8
2022-08-18 04:00:00+00:00,276.0,24.1,11.45,51.92,8
2022-08-19 04:00:00+00:00,29.0,2.2,13.18,15.19,8
2022-08-20 04:00:00+00:00,158.0,11.5,13.74,46.18,8
2022-08-21 04:00:00+00:00,404.0,24.0,16.83,106.99,8
2022-08-22 04:00:00+00:00,430.0,24.0,17.92,97.88,8
2022-08-23 04:00:00+00:00,415.0,24.0,17.29,104.9,8
2022-08-25 04:00:00+00:00,259.0,24.0,10.79,45.41,8
2022-08-26 04:00:00+00:00,78.0,5.7,13.68,18.54,8
2022-08-27 04:00:00+00:00,97.0,9.0,10.78,23.17,8
2022-08-28 04:00:00+00:00,259.0,17.5,14.8,47.62,8
2022-08-29 05:00:00+00:00,396.0,24.8,15.97,77.98,8
2022-08-30 05:00:00+00:00,387.0,24.0,16.13,81.12,8
2022-08-31 05:00:00+00:00,360.0,24.0,15.0,77.6,8
2022-09-01 06:30:00+00:00,388.0,25.5,15.22,88.53,8
2022-09-02 06:30:00+00:00,351.0,24.0,14.63,65.78,8
2022-09-03 06:30:00+00:00,317.0,24.0,13.21,50.65,8
2022-09-04 06:30:00+00:00,28.0,2.5,11.2,17.39,8
2022-09-05 06:30:00+00:00,0.0,0.0,,11.59,8
2022-09-06 06:30:00+00:00,280.0,21.5,13.02,55.92,8
2022-09-07 06:30:00+00:00,76.0,5.5,13.82,18.84,8
2022-09-08 06:30:00+00:00,109.0,10.1,10.79,26.16,8
2022-09-09 06:30:00+00:00,4.0,0.1,40.0,12.41,8
2022-09-10 07:00:00+00:00,196.0,12.3,15.93,56.71,8
2022-09-11 07:00:00+00:00,61.0,4.6,13.26,16.88,8
2022-09-12 07:00:00+00:00,325.0,18.2,17.86,74.42,8
2022-09-13 07:00:00+00:00,423.0,24.0,17.63,94.33,8
2022-09-14 07:00:00+00:00,409.0,24.0,17.04,88.13,8
2022-09-15 06:00:00+00:00,400.0,23.0,17.39,73.22,8
2022-09-16 06:00:00+00:00,366.0,24.0,15.25,63.37,8
2022-09-17 05:00:00+00:00,353.0,23.0,15.35,61.24,8
2022-09-18 05:00:00+00:00,347.0,24.0,14.46,57.84,8
2022-09-19 04:00:00+00:00,349.0,23.0,15.17,70.46,8
2022-09-20 04:00:00+00:00,418.0,24.0,17.42,84.88,8
2022-09-22 04:00:00+00:00,354.0,24.0,14.75,63.7,8
2022-09-23 04:00:00+00:00,270.0,20.5,13.17,44.57,8
2022-09-24 04:00:00+00:00,170.0,12.3,13.82,43.88,8
2022-09-25 04:00:00+00:00,364.0,24.0,15.17,92.97,8
2022-09-26 04:00:00+00:00,363.0,24.0,15.13,72.74,8
2022-09-27 04:00:00+00:00,234.0,18.9,12.38,31.16,8
2022-09-28 04:00:00+00:00,0.0,0.0,,9.9,8
2022-09-29 04:00:00+00:00,0.0,0.0,,9.16,8
2022-09-30 04:00:00+00:00,45.0,3.9,11.54,13.53,8
2022-10-01 04:00:00+00:00,247.0,17.1,14.44,48.26,8
2022-10-02 03:00:00+00:00,208.0,19.7,10.56,29.33,8
2022-10-03 03:00:00+00:00,43.0,3.6,11.94,13.1,8
2022-10-04 03:00:00+00:00,65.0,6.0,10.83,14.33,8
2022-10-05 04:00:00+00:00,264.0,22.2,11.89,36.85,8
2022-10-06 04:00:00+00:00,261.0,20.5,12.73,43.0,8
2022-10-07 04:00:00+00:00,183.0,13.4,13.66,31.37,8
2022-10-08 04:00:00+00:00,326.0,24.0,13.58,50.95,8
2022-10-09 04:00:00+00:00,263.0,23.6,11.14,36.48,8
2022-10-10 04:00:00+00:00,210.0,13.7,15.33,51.91,8
2022-10-11 04:00:00+00:00,427.0,24.0,17.79,121.78,8
2022-10-13 04:00:00+00:00,409.0,22.8,17.94,126.38,8
2022-10-14 04:00:00+00:00,106.0,16.7,6.35,18.61,8
2022-10-15 04:00:00+00:00,101.0,17.6,5.74,16.91,8
2022-10-16 04:00:00+00:00,386.0,23.5,16.43,89.85,8
2022-10-17 05:30:00+00:00,410.0,25.5,16.08,99.01,8
2022-10-18 05:30:00+00:00,418.0,24.0,17.42,84.4,8
2022-10-19 06:30:00+00:00,428.0,25.0,17.12,117.75,8
2022-10-20 06:30:00+00:00,398.0,24.0,16.58,127.71,8
2022-10-21 06:30:00+00:00,275.0,19.0,14.47,69.33,8
2022-10-22 06:30:00+00:00,0.0,0.0,,10.26,8
2022-10-23 06:30:00+00:00,272.0,18.3,14.86,55.68,8
2022-10-24 06:30:00+00:00,154.0,13.8,11.16,29.55,8
2022-10-25 06:30:00+00:00,143.0,8.1,17.65,39.54,8
2022-10-26 07:00:00+00:00,140.0,9.5,14.74,35.83,8
2022-10-27 08:00:00+00:00,345.0,25.0,13.8,54.08,8
2022-10-28 08:00:00+00:00,296.0,24.0,12.33,45.85,8
2022-10-29 08:00:00+00:00,264.0,20.2,13.07,45.62,8
2022-10-30 08:00:00+00:00,15.0,1.7,8.82,9.83,8
2022-10-31 08:00:00+00:00,0.0,0.0,,7.47,8
2022-11-01 08:00:00+00:00,0.0,0.0,,8.55,8
2022-11-02 08:00:00+00:00,0.0,0.0,,8.8,8
2022-11-03 08:00:00+00:00,0.0,0.0,,8.61,8
2022-11-04 08:00:00+00:00,0.0,0.0,,7.48,8
2022-11-05 08:00:00+00:00,0.0,0.0,,8.45,8
2022-11-06 08:00:00+00:00,19.0,2.3,8.26,15.57,8
2022-11-07 08:00:00+00:00,7.0,0.9,7.78,10.81,8
2022-11-08 08:00:00+00:00,436.0,24.0,18.17,113.0,8
2022-11-09 08:00:00+00:00,456.0,24.0,19.0,123.53,8
2022-11-10 08:00:00+00:00,460.0,24.0,19.17,123.89,8
2022-11-11 08:00:00+00:00,393.0,24.0,16.38,69.84,8
2022-11-12 09:00:00+00:00,387.0,25.0,15.48,77.66,8
2022-11-13 09:00:00+00:00,185.0,14.9,12.42,39.33,8
2022-11-14 09:00:00+00:00,230.0,17.6,13.07,46.6,8
2022-11-15 10:00:00+00:00,311.0,25.0,12.44,54.07,8
2022-11-16 10:00:00+00:00,148.0,15.1,9.8,29.96,8
2022-11-17 10:00:00+00:00,369.0,24.0,15.38,82.66,8
2022-11-18 10:00:00+00:00,275.0,24.0,11.46,40.26,8
2022-11-19 10:00:00+00:00,5.0,5.1,0.98,10.81,8
2022-11-20 11:00:00+00:00,361.0,22.1,16.33,92.54,8
2022-11-21 11:00:00+00:00,164.0,11.4,14.39,52.66,8
2022-11-22 11:00:00+00:00,75.0,5.1,14.71,33.77,8
2022-11-23 11:00:00+00:00,412.0,24.0,17.17,109.29,8
2022-11-24 11:00:00+00:00,123.0,7.6,16.18,41.47,8
2022-11-25 11:00:00+00:00,184.0,12.6,14.6,72.03,8
2022-11-26 11:00:00+00:00,291.0,24.0,12.13,41.81,8
2022-11-27 11:00:00+00:00,50.0,4.3,11.63,19.68,8
2022-11-28 11:00:00+00:00,6.0,1.2,5.0,9.71,8
2022-11-29 11:00:00+00:00,0.0,0.0,,12.04,8
2022-11-30 11:00:00+00:00,137.0,8.0,17.13,42.27,8
2022-12-01 11:00:00+00:00,39.0,3.3,11.82,19.93,8
2022-12-02 11:00:00+00:00,198.0,15.8,12.53,41.74,8
2022-12-03 11:00:00+00:00,106.0,7.1,14.93,36.43,8
2022-12-04 11:00:00+00:00,143.0,10.2,14.02,41.73,8
2022-12-05 11:00:00+00:00,113.0,7.1,15.92,36.05,8
2022-12-06 11:00:00+00:00,404.0,24.0,16.83,97.62,8
2022-12-07 11:00:00+00:00,95.0,7.0,13.57,30.46,8
2022-12-08 11:00:00+00:00,365.0,20.9,17.46,96.69,8
2022-12-09 10:00:00+00:00,401.0,23.0,17.43,105.71,8
2022-12-10 10:00:00+00:00,147.0,11.0,13.36,40.63,8
2022-12-11 10:00:00+00:00,118.0,12.9,9.15,26.57,8
2022-12-12 09:00:00+00:00,239.0,23.0,10.39,33.99,8
2022-12-13 09:00:00+00:00,119.0,19.2,6.2,25.57,8
2022-12-14 09:00:00+00:00,116.0,8.6,13.49,32.58,8
2022-12-15 09:00:00+00:00,309.0,24.0,12.88,44.58,8
2022-12-16 09:00:00+00:00,146.0,14.6,10.0,31.6,8
2022-12-17 09:00:00+00:00,208.0,13.0,16.0,52.07,8
2022-12-18 08:00:00+00:00,348.0,23.0,15.13,71.53,8
2022-12-19 08:00:00+00:00,391.0,24.0,16.29,95.68,8
2022-12-20 08:00:00+00:00,384.0,24.0,16.0,98.35,8
2022-12-21 08:00:00+00:00,386.0,24.0,16.08,95.77,8
2022-12-22 08:00:00+00:00,423.0,24.0,17.63,109.65,8
2022-12-23 09:00:00+00:00,336.0,25.0,13.44,61.92,8
2022-12-24 09:00:00+00:00,123.0,10.5,11.71,31.12,8
2022-12-25 08:00:00+00:00,94.0,7.4,12.7,25.2,8
2022-12-26 08:00:00+00:00,20.0,2.1,9.52,18.82,8
2022-12-27 08:00:00+00:00,144.0,8.5,16.94,50.41,8
2022-12-28 08:00:00+00:00,474.0,24.0,19.75,147.84,8
2022-12-29 07:00:00+00:00,138.0,8.3,16.63,44.44,8
2022-12-30 06:30:00+00:00,394.0,20.8,18.94,104.94,8
2022-12-31 06:30:00+00:00,148.0,10.9,13.58,53.34,8
2023-01-01 06:30:00+00:00,244.0,14.2,17.18,75.69,8
2023-01-02 06:30:00+00:00,160.0,10.2,15.69,50.56,8
2023-01-03 06:30:00+00:00,237.0,13.8,17.17,59.84,8
2023-01-04 08:00:00+00:00,448.0,25.5,17.57,104.85,8
2023-01-05 08:00:00+00:00,408.0,24.0,17.0,89.25,8
2023-01-06 08:00:00+00:00,416.0,24.0,17.33,87.33,8
2023-01-07 08:00:00+00:00,413.0,24.0,17.21,88.51,8
2023-01-08 09:00:00+00:00,352.0,21.2,16.6,86.06,8
2023-01-09 09:00:00+00:00,154.0,10.7,14.39,35.76,8
2023-01-10 10:00:00+00:00,388.0,25.0,15.52,83.93,8
2023-01-11 10:00:00+00:00,83.0,6.5,12.77,18.55,8
2023-01-12 10:00:00+00:00,303.0,23.7,12.78,61.06,8
2023-01-13 10:00:00+00:00,394.0,24.0,16.42,74.61,8
2023-01-14 10:00:00+00:00,30.0,3.1,9.68,15.81,8
2023-01-15 11:00:00+00:00,342.0,25.0,13.68,66.68,8
2023-01-16 11:00:00+00:00,127.0,24.0,5.29,24.57,8
2023-01-17 11:00:00+00:00,65.0,12.6,5.16,17.83,8
2023-01-18 11:00:00+00:00,257.0,14.0,18.36,87.62,8
2023-01-19 11:00:00+00:00,357.0,21.1,16.92,110.4,8
2023-01-20 11:00:00+00:00,14.0,1.3,10.77,12.04,8
2023-01-21 11:00:00+00:00,346.0,24.0,14.42,56.86,8
2023-01-22 11:00:00+00:00,191.0,18.0,10.61,43.05,8
2023-01-23 11:00:00+00:00,6.0,1.2,5.0,10.57,8
2023-01-24 11:00:00+00:00,124.0,10.2,12.16,26.6,8
2023-01-25 11:00:00+00:00,51.0,3.6,14.17,20.42,8
2023-01-26 11:00:00+00:00,200.0,15.3,13.07,51.48,8
2023-01-27 11:00:00+00:00,0.0,0.0,,9.72,8
2023-01-28 11:00:00+00:00,0.0,0.0,,9.86,8
2023-01-29 11:00:00+00:00,250.0,15.9,15.72,36.45,8
2023-01-30 11:00:00+00:00,0.0,0.2,0.0,11.67,8
2023-01-31 11:00:00+00:00,318.0,18.4,17.28,75.65,8
2023-02-01 11:00:00+00:00,287.0,24.0,11.96,55.14,8
2023-02-02 11:00:00+00:00,18.0,4.3,4.19,12.4,8
2023-02-03 11:00:00+00:00,370.0,20.6,17.96,99.65,8
2023-02-04 10:00:00+00:00,384.0,23.0,16.7,106.64,8
2023-02-05 10:00:00+00:00,148.0,10.9,13.58,36.53,8
2023-02-06 10:00:00+00:00,18.0,1.8,10.0,14.96,8
2023-02-07 10:00:00+00:00,8.0,1.1,7.27,14.04,8
2023-02-08 10:00:00+00:00,93.0,8.7,10.69,27.85,8
2023-02-09 10:00:00+00:00,341.0,24.0,14.21,96.0,8
2023-02-10 09:00:00+00:00,90.0,6.6,13.64,38.97,8
2023-02-11 09:00:00+00:00,438.0,24.0,18.25,116.33,8
2023-02-12 09:00:00+00:00,175.0,10.9,16.06,58.97,8
2023-02-13 08:00:00+00:00,434.0,23.0,18.87,135.41,8
2023-02-14 08:00:00+00:00,454.0,24.0,18.92,165.18,8
2023-02-15 08:00:00+00:00,467.0,24.0,19.46,146.03,8
2023-02-16 08:00:00+00:00,418.0,24.0,17.42,120.73,8
2023-02-17 08:00:00+00:00,391.0,24.0,16.29,98.84,8
2023-02-18 08:00:00+00:00,30.0,5.0,6.0,20.13,8
2023-02-19 08:00:00+00:00,274.0,14.8,18.51,83.95,8
2023-02-20 07:00:00+00:00,376.0,23.0,16.35,75.11,8
2023-02-21 07:00:00+00:00,121.0,9.7,12.47,27.64,8
2023-02-22 06:30:00+00:00,484.0,23.5,20.6,155.75,8
2023-02-23 06:30:00+00:00,48.0,3.2,15.0,22.62,8
2023-02-24 06:30:00+00:00,288.0,22.1,13.03,51.57,8
2023-02-25 06:30:00+00:00,86.0,24.0,3.58,23.15,8
2023-02-26 06:30:00+00:00,68.0,7.9,8.61,18.47,8
2023-02-27 06:30:00+00:00,327.0,21.1,15.5,86.47,8
2023-02-28 08:00:00+00:00,408.0,25.5,16.0,99.57,8
2023-03-01 08:00:00+00:00,309.0,24.0,12.88,53.94,8
2023-03-02 08:00:00+00:00,316.0,24.0,13.17,49.44,8
2023-03-03 08:00:00+00:00,326.0,24.0,13.58,50.08,8
2023-03-04 08:00:00+00:00,313.0,24.0,13.04,50.56,8
2023-03-05 09:00:00+00:00,267.0,25.0,10.68,45.43,8
2023-03-06 09:00:00+00:00,7.0,7.9,0.89,13.4,8
2023-03-07 10:00:00+00:00,463.0,24.6,18.82,164.47,8
2023-03-08 10:00:00+00:00,191.0,13.1,14.58,69.91,8
2023-03-09 10:00:00+00:00,373.0,24.0,15.54,92.8,8
2023-03-10 10:00:00+00:00,297.0,24.0,12.38,55.55,8
2023-03-11 10:00:00+00:00,6.0,8.5,0.71,9.77,8
2023-03-12 11:00:00+00:00,296.0,22.6,13.1,55.29,8
2023-03-13 11:00:00+00:00,230.0,19.4,11.86,42.76,8
2023-03-14 11:00:00+00:00,101.0,5.7,17.72,34.82,8
2023-03-15 11:00:00+00:00,441.0,24.0,18.38,131.02,8
2023-03-16 11:00:00+00:00,64.0,5.3,12.08,24.34,8
2023-03-17 11:00:00+00:00,257.0,17.7,14.52,50.91,8
2023-03-18 11:00:00+00:00,268.0,15.2,17.63,72.24,8
2023-03-19 11:00:00+00:00,0.0,0.0,,9.86,8
2023-03-20 11:00:00+00:00,0.0,0.0,,11.3,8
2023-03-21 11:00:00+00:00,171.0,10.7,15.98,45.24,8
2023-03-22 11:00:00+00:00,21.0,2.6,8.08,15.12,8
2023-03-23 11:00:00+00:00,131.0,24.0,5.46,23.53,8
2023-03-24 11:00:00+00:00,68.0,23.0,2.96,17.42,8
2023-03-25 11:00:00+00:00,0.0,0.0,,11.04,8
2023-03-26 10:00:00+00:00,0.0,0.0,,10.57,8
2023-03-27 10:00:00+00:00,252.0,16.0,15.75,58.88,8
2023-03-28 10:00:00+00:00,0.0,0.0,,12.77,8
2023-03-29 10:00:00+00:00,418.0,21.3,19.62,157.39,8
2023-03-30 10:00:00+00:00,192.0,10.4,18.46,65.25,8
2023-03-31 10:00:00+00:00,274.0,14.2,19.3,90.75,8
2023-04-01 10:00:00+00:00,487.0,24.0,20.29,148.91,8
2023-04-02 10:00:00+00:00,240.0,17.5,13.71,65.54,8
2023-04-03 10:00:00+00:00,328.0,24.0,13.67,59.13,8
2023-04-04 09:00:00+00:00,17.0,2.1,8.1,13.86,8
2023-04-05 09:00:00+00:00,294.0,18.7,15.72,66.52,8
2023-04-06 09:00:00+00:00,270.0,24.0,11.25,54.87,8
2023-04-07 09:00:00+00:00,42.0,3.6,11.67,21.03,8
2023-04-08 08:00:00+00:00,425.0,23.0,18.48,117.61,8
2023-04-09 08:00:00+00:00,416.0,24.0,17.33,124.42,8
2023-04-10 08:00:00+00:00,442.0,24.0,18.42,120.81,8
2023-04-11 08:00:00+00:00,456.0,24.0,19.0,119.43,8
2023-04-12 08:00:00+00:00,438.0,24.0,18.25,111.8,8
2023-04-13 08:00:00+00:00,88.0,7.7,11.43,29.1,8
2023-04-14 08:00:00+00:00,229.0,18.7,12.25,38.48,8
2023-04-15 07:00:00+00:00,306.0,23.0,13.3,43.73,8
2023-04-16 07:00:00+00:00,223.0,19.1,11.68,35.94,8
2023-04-17 07:00:00+00:00,149.0,8.9,16.74,42.24,8
